event_id,customer_id,event_type,event_date,sku_collection,channel,amount
d17462ee,CUST-02810,sample_request,2024-07-07,Glass - Midnight,paid_social,
c2fafb4d,CUST-02811,site_visit,2024-05-05,,direct,
7051e6f3,CUST-02811,sample_request,2024-05-22,Natural Press - Oatmeal,direct,
f577d865,CUST-02811,sample_request,2024-06-02,Thin Brick - Terracotta,direct,
7203c75a,CUST-02811,purchase,2024-05-30,Glass - Champagne,direct,1356.05
3876aa72,CUST-02812,site_visit,2024-08-22,,referral,
6cb648c7,CUST-02813,site_visit,2024-07-17,,showroom_walkin,
89541475,CUST-02813,visualizer_use,2024-07-19,Original Ceramic - Clamshell,showroom_walkin,
043e0753,CUST-02813,sample_request,2024-07-25,Natural Press - Sable,showroom_walkin,
9a469c4e,CUST-02813,sample_request,2024-08-06,Glass - Champagne,showroom_walkin,
4937dd24,CUST-02813,purchase,2024-08-08,Glass - Midnight,showroom_walkin,707.62
6fa0b7e4,CUST-02814,site_visit,2024-05-23,,architect_referral,
3fc954cc,CUST-02814,visualizer_use,2024-05-23,Original Ceramic - Aegean,architect_referral,
43925c5a,CUST-02814,sample_request,2024-05-24,Thin Brick - Charcoal,architect_referral,
9222acd9,CUST-02814,sample_request,2024-05-30,Natural Press - Oatmeal,architect_referral,
39ef32e3,CUST-02814,purchase,2024-07-22,Thin Brick - Charcoal,architect_referral,1162.99
01f8a622,CUST-02815,site_visit,2024-02-25,,organic_search,
8b3db7c1,CUST-02815,sample_request,2024-03-04,Thin Brick - Charcoal,organic_search,
c1086179,CUST-02815,purchase,2024-04-19,Thin Brick - Weathered White,organic_search,1688.38
b5ae4937,CUST-02816,site_visit,2024-08-13,,organic_search,
963e341a,CUST-02816,sample_request,2024-08-23,Thin Brick - Weathered White,organic_search,
9efb4be3,CUST-02816,project_upload,2024-09-22,,organic_search,
6ee098b9,CUST-02816,purchase,2024-09-25,Natural Press - Oatmeal,organic_search,11721.29
c4ff4c15,CUST-02817,site_visit,2025-04-20,,organic_search,
c1105033,CUST-02817,visualizer_use,2025-04-30,Thin Brick - Charcoal,organic_search,
983d921f,CUST-02817,sample_request,2025-04-21,Glass - Seaglass,organic_search,
f22fbd2f,CUST-02817,purchase,2025-05-09,Glass - Seaglass,organic_search,1699.52
8055e7ca,CUST-02818,site_visit,2024-12-22,,direct,
85b951d8,CUST-02818,sample_request,2024-12-31,Thin Brick - Charcoal,direct,
e66a19e0,CUST-02818,purchase,2025-02-10,Thin Brick - Terracotta,direct,614.94
3642185d,CUST-02819,site_visit,2025-08-04,,organic_search,
e2ee1add,CUST-02819,sample_request,2025-08-22,Glass - Champagne,organic_search,
149234a0,CUST-02819,purchase,2025-09-17,Thin Brick - Weathered White,organic_search,934.65
137e8c3c,CUST-02820,site_visit,2024-10-20,,organic_search,
bf10267e,CUST-02820,sample_request,2024-10-27,Original Ceramic - Sage,organic_search,
795aa02e,CUST-02821,site_visit,2025-03-23,,trade_show,
9f5fa994,CUST-02821,visualizer_use,2025-04-01,Natural Press - Sable,trade_show,
f46458bb,CUST-02821,sample_request,2025-03-25,Thin Brick - Charcoal,trade_show,
4d93ce00,CUST-02822,site_visit,2024-12-17,,architect_referral,
55626975,CUST-02822,visualizer_use,2024-12-21,Original Ceramic - Sage,architect_referral,
8d1e9470,CUST-02822,sample_request,2024-12-27,Thin Brick - Weathered White,architect_referral,
c57afec9,CUST-02822,purchase,2025-01-23,Original Ceramic - Sage,architect_referral,1319.29
78e1c644,CUST-02822,repeat_purchase,2025-07-01,Original Ceramic - Clamshell,architect_referral,403.87
bbeab721,CUST-02823,site_visit,2024-03-24,,organic_search,
4a9f3fc1,CUST-02823,sample_request,2024-03-30,Thin Brick - Charcoal,organic_search,
672d77b8,CUST-02823,sample_request,2024-04-11,Natural Press - Fog,organic_search,
fdfaf8f6,CUST-02823,purchase,2024-04-23,Original Ceramic - Sage,organic_search,713.29
2fd4a709,CUST-02823,repeat_purchase,2024-09-09,Thin Brick - Weathered White,organic_search,1139.78
a4b1d5b3,CUST-02824,site_visit,2024-05-03,,organic_search,
53266428,CUST-02825,site_visit,2024-08-21,,architect_referral,
ecd0431e,CUST-02826,site_visit,2025-08-15,,organic_search,
8335ee86,CUST-02826,visualizer_use,2025-08-15,Glass - Seaglass,organic_search,
3aac35ff,CUST-02826,sample_request,2025-08-27,Thin Brick - Charcoal,organic_search,
46d0ea0b,CUST-02826,sample_request,2025-09-17,Natural Press - Sable,organic_search,
a4cfc4af,CUST-02827,site_visit,2024-03-21,,trade_show,
ddcdc03d,CUST-02827,purchase,2024-04-12,Glass - Seaglass,trade_show,8904.86
523aa734,CUST-02828,site_visit,2025-04-19,,paid_social,
a4de2a7a,CUST-02828,visualizer_use,2025-04-20,Original Ceramic - Sage,paid_social,
e7211978,CUST-02828,sample_request,2025-04-28,Glass - Champagne,paid_social,
11341862,CUST-02829,site_visit,2024-11-05,,showroom_walkin,
06efd548,CUST-02829,visualizer_use,2024-11-06,Natural Press - Sable,showroom_walkin,
938628e2,CUST-02829,sample_request,2024-11-15,Natural Press - Sable,showroom_walkin,
5c110b80,CUST-02830,site_visit,2025-05-30,,direct,
3c9fb571,CUST-02830,sample_request,2025-06-03,Natural Press - Sable,direct,
876dd623,CUST-02831,site_visit,2025-07-30,,referral,
2115b445,CUST-02832,site_visit,2024-10-19,,architect_referral,
587630aa,CUST-02832,sample_request,2024-11-04,Original Ceramic - Aegean,architect_referral,
899bcd40,CUST-02832,purchase,2024-12-01,Glass - Champagne,architect_referral,1153.41
bcb6effb,CUST-02833,site_visit,2024-11-21,,paid_social,
d3bef0b9,CUST-02833,visualizer_use,2024-11-29,Thin Brick - Charcoal,paid_social,
8939f7c8,CUST-02833,sample_request,2024-11-25,Thin Brick - Weathered White,paid_social,
3f42555c,CUST-02833,sample_request,2024-12-05,Natural Press - Oatmeal,paid_social,
96d9ef3f,CUST-02834,site_visit,2025-08-31,,organic_search,
2f6cda12,CUST-02835,site_visit,2024-04-04,,organic_search,
ae9d0fb4,CUST-02836,site_visit,2024-12-21,,architect_referral,
adb960cc,CUST-02836,sample_request,2024-12-21,Original Ceramic - Sage,architect_referral,
724701e6,CUST-02836,purchase,2025-01-27,Thin Brick - Terracotta,architect_referral,1635.27
b2fe0527,CUST-02837,site_visit,2024-03-21,,architect_referral,
8eb2b8bd,CUST-02838,site_visit,2024-08-17,,paid_social,
2ca84538,CUST-02838,sample_request,2024-08-24,Glass - Seaglass,paid_social,
9bc758e7,CUST-02838,purchase,2024-10-14,Natural Press - Sable,paid_social,966.42
93d101af,CUST-02839,site_visit,2025-03-06,,direct,
0dd2573f,CUST-02839,sample_request,2025-03-25,Thin Brick - Weathered White,direct,
5ea378ac,CUST-02840,site_visit,2025-05-31,,referral,
be20611d,CUST-02840,purchase,2025-06-11,Original Ceramic - Aegean,referral,1669.35
de3824a8,CUST-02841,site_visit,2024-08-23,,trade_show,
e38febe0,CUST-02841,sample_request,2024-09-01,Natural Press - Sable,trade_show,
2894593a,CUST-02842,site_visit,2024-11-03,,organic_search,
f84edc63,CUST-02842,sample_request,2024-11-21,Original Ceramic - Clamshell,organic_search,
7f0940e8,CUST-02842,sample_request,2024-12-15,Original Ceramic - Sage,organic_search,
f7cb4f05,CUST-02842,purchase,2024-12-02,Original Ceramic - Sage,organic_search,1236.04
d245db03,CUST-02843,site_visit,2024-09-02,,architect_referral,
a1780e8b,CUST-02843,sample_request,2024-09-03,Natural Press - Fog,architect_referral,
2575bf32,CUST-02843,sample_request,2024-09-20,Original Ceramic - Clamshell,architect_referral,
730827be,CUST-02843,purchase,2024-10-15,Original Ceramic - Sage,architect_referral,810.8
0d963cf7,CUST-02844,site_visit,2025-02-28,,direct,
18e3b310,CUST-02844,sample_request,2025-03-05,Thin Brick - Weathered White,direct,
966adc16,CUST-02844,project_upload,2025-04-14,,direct,
88f35dc7,CUST-02844,purchase,2025-04-27,Thin Brick - Terracotta,direct,2891.61
aeb56655,CUST-02845,site_visit,2025-05-05,,organic_search,
909b1b3b,CUST-02846,site_visit,2024-11-13,,email_capture,
782a151c,CUST-02846,sample_request,2024-11-14,Glass - Champagne,email_capture,
55c903a4,CUST-02847,site_visit,2024-02-20,,paid_social,
aa3e3d42,CUST-02847,visualizer_use,2024-02-23,Original Ceramic - Clamshell,paid_social,
dcf04f2c,CUST-02847,sample_request,2024-03-03,Glass - Champagne,paid_social,
e407799f,CUST-02848,site_visit,2025-05-06,,organic_search,
4b13bc66,CUST-02848,purchase,2025-05-24,Thin Brick - Charcoal,organic_search,13349.04
98221db6,CUST-02849,site_visit,2025-06-27,,paid_social,
5ef3b308,CUST-02849,sample_request,2025-07-07,Natural Press - Sable,paid_social,
9ca1966e,CUST-02849,purchase,2025-08-31,Glass - Champagne,paid_social,1306.99
d103e3fc,CUST-02850,site_visit,2025-03-06,,organic_search,
0eb3c64d,CUST-02850,visualizer_use,2025-03-06,Thin Brick - Charcoal,organic_search,
9f9cdcff,CUST-02850,sample_request,2025-03-18,Natural Press - Fog,organic_search,
ec0a5829,CUST-02850,sample_request,2025-04-13,Glass - Champagne,organic_search,
a354f5a4,CUST-02851,site_visit,2025-01-04,,referral,
f461872d,CUST-02852,site_visit,2025-03-29,,architect_referral,
adc427d1,CUST-02852,sample_request,2025-04-09,Natural Press - Fog,architect_referral,
4a4f835a,CUST-02852,project_upload,2025-04-24,,architect_referral,
437f0652,CUST-02852,purchase,2025-04-28,Natural Press - Sable,architect_referral,15146.83
f30d640b,CUST-02853,site_visit,2025-01-13,,referral,
c009a7b7,CUST-02853,visualizer_use,2025-01-21,Natural Press - Oatmeal,referral,
3b5ce92b,CUST-02853,sample_request,2025-01-23,Original Ceramic - Sage,referral,
f62d2942,CUST-02853,sample_request,2025-01-31,Thin Brick - Terracotta,referral,
e23a0f68,CUST-02853,purchase,2025-03-17,Glass - Champagne,referral,1034.8
37e9d2a0,CUST-02854,site_visit,2025-03-07,,showroom_walkin,
f5ce4f55,CUST-02855,site_visit,2025-08-01,,direct,
078ccdb1,CUST-02855,visualizer_use,2025-08-10,Glass - Midnight,direct,
1be3361d,CUST-02856,site_visit,2025-07-13,,paid_social,
cefbc15b,CUST-02856,visualizer_use,2025-07-23,Thin Brick - Charcoal,paid_social,
26bfb170,CUST-02856,sample_request,2025-07-16,Natural Press - Fog,paid_social,
cb0078e5,CUST-02857,site_visit,2025-07-28,,organic_search,
da1b2078,CUST-02858,site_visit,2024-05-19,,architect_referral,
255138ab,CUST-02859,site_visit,2024-05-22,,paid_social,
672d9ef7,CUST-02859,sample_request,2024-05-31,Glass - Midnight,paid_social,
62c35f94,CUST-02859,sample_request,2024-06-25,Thin Brick - Weathered White,paid_social,
15a2441b,CUST-02859,purchase,2024-07-27,Thin Brick - Terracotta,paid_social,1575.11
003ae442,CUST-02860,site_visit,2024-09-14,,referral,
633abe94,CUST-02860,visualizer_use,2024-09-23,Natural Press - Sable,referral,
7baa805b,CUST-02860,sample_request,2024-09-20,Thin Brick - Weathered White,referral,
d9b8c260,CUST-02860,sample_request,2024-10-07,Glass - Champagne,referral,
30c82947,CUST-02860,purchase,2024-10-15,Thin Brick - Charcoal,referral,708.69
464eb4b2,CUST-02860,repeat_purchase,2025-02-19,Original Ceramic - Aegean,referral,1119.87
1dde0a05,CUST-02861,site_visit,2025-07-12,,organic_search,
c3fdb004,CUST-02861,visualizer_use,2025-07-16,Original Ceramic - Aegean,organic_search,
ade7e5d6,CUST-02861,sample_request,2025-07-18,Thin Brick - Weathered White,organic_search,
cb4ccbaa,CUST-02861,sample_request,2025-08-05,Natural Press - Oatmeal,organic_search,
179fccff,CUST-02861,purchase,2025-08-13,Natural Press - Sable,organic_search,1435.28
3c0e4187,CUST-02862,site_visit,2025-05-05,,architect_referral,
13db5c37,CUST-02862,sample_request,2025-05-17,Original Ceramic - Sage,architect_referral,
4cf5c313,CUST-02862,sample_request,2025-06-01,Thin Brick - Charcoal,architect_referral,
5f6e94fc,CUST-02862,project_upload,2025-06-23,,architect_referral,
2312bec8,CUST-02862,purchase,2025-06-02,Original Ceramic - Sage,architect_referral,23846.42
de678e26,CUST-02863,site_visit,2025-07-10,,email_capture,
8526c713,CUST-02863,visualizer_use,2025-07-12,Original Ceramic - Clamshell,email_capture,
8a909e32,CUST-02863,sample_request,2025-07-15,Thin Brick - Weathered White,email_capture,
17c12bf5,CUST-02863,sample_request,2025-08-11,Natural Press - Sable,email_capture,
ac523c85,CUST-02863,purchase,2025-08-15,Glass - Champagne,email_capture,893.6
4fc3e71d,CUST-02864,site_visit,2024-09-10,,showroom_walkin,
bbf87d2d,CUST-02864,sample_request,2024-09-20,Thin Brick - Terracotta,showroom_walkin,
fb22c394,CUST-02864,sample_request,2024-10-11,Glass - Champagne,showroom_walkin,
dcd928b9,CUST-02865,site_visit,2024-02-17,,direct,
6ddce2d0,CUST-02866,site_visit,2024-05-27,,architect_referral,
1c0ed69a,CUST-02866,sample_request,2024-06-02,Natural Press - Fog,architect_referral,
dd782ba7,CUST-02866,purchase,2024-06-19,Natural Press - Fog,architect_referral,1607.42
f90be588,CUST-02867,site_visit,2024-09-28,,referral,
a125d1a3,CUST-02867,visualizer_use,2024-10-06,Original Ceramic - Aegean,referral,
3416884d,CUST-02867,sample_request,2024-10-03,Thin Brick - Weathered White,referral,
ac2380e5,CUST-02868,site_visit,2025-01-09,,referral,
ba5ff102,CUST-02869,site_visit,2025-01-17,,paid_social,
b9a4ae8a,CUST-02869,sample_request,2025-01-30,Natural Press - Oatmeal,paid_social,
b394dcc4,CUST-02869,purchase,2025-02-24,Natural Press - Oatmeal,paid_social,1585.58
135b4c7a,CUST-02870,site_visit,2024-03-02,,organic_search,
e846303a,CUST-02870,visualizer_use,2024-03-10,Glass - Seaglass,organic_search,
cf1ea981,CUST-02870,sample_request,2024-03-06,Original Ceramic - Sage,organic_search,
f46696f6,CUST-02871,site_visit,2025-02-06,,organic_search,
a3589e39,CUST-02871,visualizer_use,2025-02-06,Original Ceramic - Clamshell,organic_search,
38f0a3aa,CUST-02872,site_visit,2025-08-22,,architect_referral,
9e55085d,CUST-02872,visualizer_use,2025-08-31,Natural Press - Oatmeal,architect_referral,
dfd4b9a8,CUST-02872,sample_request,2025-09-01,Thin Brick - Terracotta,architect_referral,
fb548985,CUST-02872,sample_request,2025-10-01,Original Ceramic - Sage,architect_referral,
3064ffdf,CUST-02872,purchase,2025-09-26,Glass - Seaglass,architect_referral,609.38
832a5276,CUST-02873,site_visit,2024-06-10,,direct,
dbc1ee41,CUST-02873,visualizer_use,2024-06-16,Glass - Midnight,direct,
d5d8ca2e,CUST-02873,sample_request,2024-06-23,Original Ceramic - Clamshell,direct,
0d0394d5,CUST-02874,site_visit,2025-05-13,,referral,
fbce62a8,CUST-02875,site_visit,2025-03-21,,architect_referral,
a6da0f31,CUST-02875,sample_request,2025-03-22,Glass - Midnight,architect_referral,
555e06a3,CUST-02875,sample_request,2025-04-18,Natural Press - Oatmeal,architect_referral,
734dfebe,CUST-02876,site_visit,2025-01-08,,trade_show,
529f2c05,CUST-02877,site_visit,2025-08-10,,showroom_walkin,
a6fdb2f0,CUST-02877,visualizer_use,2025-08-20,Thin Brick - Charcoal,showroom_walkin,
319debdd,CUST-02877,sample_request,2025-08-14,Natural Press - Sable,showroom_walkin,
b1afaf3a,CUST-02878,site_visit,2024-09-24,,organic_search,
17d71392,CUST-02878,sample_request,2024-10-14,Original Ceramic - Sage,organic_search,
1a1307d5,CUST-02878,sample_request,2024-11-11,Thin Brick - Terracotta,organic_search,
3ba514c8,CUST-02879,site_visit,2025-02-07,,paid_social,
14c70d92,CUST-02880,site_visit,2025-01-16,,organic_search,
fe3451a6,CUST-02880,sample_request,2025-01-16,Thin Brick - Charcoal,organic_search,
f1146814,CUST-02880,sample_request,2025-02-06,Natural Press - Oatmeal,organic_search,
bc149f5c,CUST-02881,site_visit,2025-07-11,,organic_search,
f8f926a8,CUST-02881,sample_request,2025-07-31,Thin Brick - Weathered White,organic_search,
b42cc267,CUST-02881,purchase,2025-09-09,Glass - Seaglass,organic_search,643.85
083eac8b,CUST-02882,site_visit,2025-07-28,,organic_search,
d79f9a6b,CUST-02882,sample_request,2025-08-10,Natural Press - Fog,organic_search,
09391df7,CUST-02882,sample_request,2025-08-28,Glass - Seaglass,organic_search,
4c39cb04,CUST-02882,purchase,2025-08-28,Natural Press - Fog,organic_search,1589.03
2376a90e,CUST-02883,site_visit,2025-08-07,,organic_search,
9e9ff0a1,CUST-02884,site_visit,2025-04-11,,referral,
f182c57a,CUST-02884,sample_request,2025-04-17,Natural Press - Fog,referral,
d37aba4f,CUST-02885,site_visit,2024-11-03,,direct,
50a1f9e3,CUST-02885,sample_request,2024-11-07,Thin Brick - Weathered White,direct,
e8c642e6,CUST-02885,purchase,2024-12-14,Thin Brick - Weathered White,direct,555.08
a4cf9571,CUST-02886,site_visit,2024-04-27,,direct,
af6f4926,CUST-02886,purchase,2024-05-15,Original Ceramic - Aegean,direct,624.21
030257d0,CUST-02887,site_visit,2024-05-24,,paid_social,
8c96ff85,CUST-02887,sample_request,2024-06-13,Thin Brick - Charcoal,paid_social,
a70344ad,CUST-02887,purchase,2024-07-06,Thin Brick - Charcoal,paid_social,1799.84
4b36c372,CUST-02887,repeat_purchase,2025-04-18,Glass - Seaglass,paid_social,545.95
6d59ad2f,CUST-02888,site_visit,2024-04-09,,showroom_walkin,
7af76c34,CUST-02889,site_visit,2024-06-29,,referral,
81e1a482,CUST-02889,sample_request,2024-07-20,Thin Brick - Terracotta,referral,
78ccc363,CUST-02889,sample_request,2024-07-31,Original Ceramic - Aegean,referral,
d9f228a8,CUST-02889,purchase,2024-08-15,Original Ceramic - Clamshell,referral,730.86
2299b47f,CUST-02890,site_visit,2025-08-19,,organic_search,
e599e7de,CUST-02890,sample_request,2025-09-03,Original Ceramic - Sage,organic_search,
c594793c,CUST-02890,sample_request,2025-09-11,Thin Brick - Charcoal,organic_search,
dda2773d,CUST-02890,purchase,2025-10-22,Glass - Seaglass,organic_search,991.1
92d45569,CUST-02891,site_visit,2025-06-11,,referral,
9d09dd5a,CUST-02892,site_visit,2025-07-08,,showroom_walkin,
7305d930,CUST-02892,sample_request,2025-07-09,Natural Press - Oatmeal,showroom_walkin,
a55e6b3a,CUST-02893,site_visit,2024-09-15,,direct,
f72e734f,CUST-02894,site_visit,2024-11-15,,trade_show,
34d6bd09,CUST-02894,visualizer_use,2024-11-17,Original Ceramic - Aegean,trade_show,
72e853e8,CUST-02894,sample_request,2024-11-27,Thin Brick - Charcoal,trade_show,
4983646f,CUST-02894,purchase,2025-01-17,Natural Press - Oatmeal,trade_show,665.96
0e8351f7,CUST-02894,repeat_purchase,2025-05-15,Original Ceramic - Clamshell,trade_show,687.88
f319f2a3,CUST-02895,site_visit,2024-10-16,,organic_search,
27273d86,CUST-02895,visualizer_use,2024-10-26,Natural Press - Sable,organic_search,
c6ee6f5f,CUST-02895,sample_request,2024-10-23,Original Ceramic - Sage,organic_search,
6c9a105b,CUST-02895,sample_request,2024-11-05,Natural Press - Oatmeal,organic_search,
087bf4f8,CUST-02895,purchase,2024-12-15,Thin Brick - Weathered White,organic_search,1213.67
60ee4a87,CUST-02896,site_visit,2024-10-07,,organic_search,
c75a3671,CUST-02897,site_visit,2024-06-08,,direct,
27218fbc,CUST-02897,sample_request,2024-06-15,Original Ceramic - Clamshell,direct,
aefaf109,CUST-02897,sample_request,2024-07-11,Original Ceramic - Sage,direct,
acc4310c,CUST-02898,site_visit,2025-08-15,,direct,
a25a7dee,CUST-02899,site_visit,2024-08-09,,showroom_walkin,
8d79ccee,CUST-02899,visualizer_use,2024-08-11,Glass - Champagne,showroom_walkin,
b2451a32,CUST-02899,sample_request,2024-08-22,Natural Press - Sable,showroom_walkin,
dc5c5fa1,CUST-02899,purchase,2024-09-26,Original Ceramic - Clamshell,showroom_walkin,1343.52
12dcd719,CUST-02900,site_visit,2024-02-10,,organic_search,
13d41859,CUST-02900,sample_request,2024-02-23,Natural Press - Fog,organic_search,
0c817a3d,CUST-02900,purchase,2024-04-23,Glass - Seaglass,organic_search,477.49
77227205,CUST-02901,site_visit,2024-02-06,,organic_search,
14301602,CUST-02901,sample_request,2024-02-23,Thin Brick - Charcoal,organic_search,
1144c6b0,CUST-02901,sample_request,2024-03-07,Original Ceramic - Sage,organic_search,
64e773f8,CUST-02901,purchase,2024-04-23,Original Ceramic - Clamshell,organic_search,582.59
fe503505,CUST-02902,site_visit,2025-02-13,,paid_social,
82188b9f,CUST-02902,sample_request,2025-03-02,Glass - Champagne,paid_social,
e3d0646a,CUST-02903,site_visit,2024-11-09,,referral,
254c36d8,CUST-02903,sample_request,2024-11-28,Thin Brick - Charcoal,referral,
d77c325f,CUST-02903,purchase,2024-12-05,Original Ceramic - Clamshell,referral,953.85
687a1eb5,CUST-02904,site_visit,2024-12-19,,paid_social,
72f551b4,CUST-02905,site_visit,2025-05-30,,organic_search,
6a919211,CUST-02905,visualizer_use,2025-06-05,Glass - Midnight,organic_search,
1f236931,CUST-02905,sample_request,2025-06-05,Original Ceramic - Clamshell,organic_search,
497a646f,CUST-02906,site_visit,2024-04-16,,trade_show,
cfcef137,CUST-02906,sample_request,2024-05-06,Thin Brick - Terracotta,trade_show,
1bf57e6b,CUST-02907,site_visit,2024-11-29,,direct,
cfb59408,CUST-02907,visualizer_use,2024-12-09,Natural Press - Sable,direct,
6030f799,CUST-02907,sample_request,2024-12-11,Original Ceramic - Sage,direct,
8d0ba262,CUST-02908,site_visit,2025-08-17,,trade_show,
c99d8e4a,CUST-02908,visualizer_use,2025-08-20,Glass - Midnight,trade_show,
5877adbc,CUST-02908,sample_request,2025-08-22,Original Ceramic - Aegean,trade_show,
7d2c94cc,CUST-02909,site_visit,2025-03-31,,organic_search,
1aa81b81,CUST-02910,site_visit,2024-12-11,,organic_search,
65a01991,CUST-02910,visualizer_use,2024-12-13,Glass - Champagne,organic_search,
f329e07d,CUST-02911,site_visit,2025-05-28,,paid_social,
b6cce57a,CUST-02911,visualizer_use,2025-05-29,Glass - Seaglass,paid_social,
7c47be99,CUST-02911,sample_request,2025-06-03,Natural Press - Oatmeal,paid_social,
085311ef,CUST-02912,site_visit,2024-11-07,,organic_search,
38e9a102,CUST-02912,purchase,2025-01-04,Glass - Champagne,organic_search,11480.38
a44f53ea,CUST-02913,site_visit,2024-01-30,,paid_social,
00fdbdbe,CUST-02914,site_visit,2024-11-08,,referral,
95a24bf3,CUST-02914,visualizer_use,2024-11-17,Thin Brick - Terracotta,referral,
e5aae9dd,CUST-02914,sample_request,2024-11-18,Original Ceramic - Clamshell,referral,
a48e5b91,CUST-02914,sample_request,2024-11-23,Glass - Seaglass,referral,
d1044169,CUST-02914,purchase,2024-12-20,Thin Brick - Charcoal,referral,1359.26
b5a8dd26,CUST-02915,site_visit,2025-01-14,,paid_social,
d157cb8a,CUST-02915,sample_request,2025-01-27,Thin Brick - Terracotta,paid_social,
3bb0169f,CUST-02916,site_visit,2024-02-18,,trade_show,
83fc3faa,CUST-02916,visualizer_use,2024-02-22,Original Ceramic - Aegean,trade_show,
62a7e95c,CUST-02916,sample_request,2024-02-23,Original Ceramic - Sage,trade_show,
a4fe6857,CUST-02917,site_visit,2024-01-28,,organic_search,
695c8512,CUST-02918,site_visit,2024-08-11,,organic_search,
ef3144c9,CUST-02918,visualizer_use,2024-08-20,Natural Press - Oatmeal,organic_search,
7f7cc138,CUST-02918,sample_request,2024-08-23,Glass - Midnight,organic_search,
19c897d4,CUST-02918,purchase,2024-09-15,Glass - Champagne,organic_search,636.42
98926979,CUST-02918,repeat_purchase,2025-03-31,Thin Brick - Charcoal,organic_search,1167.24
e4cc722a,CUST-02919,site_visit,2024-05-16,,architect_referral,
b56731a8,CUST-02919,sample_request,2024-06-04,Thin Brick - Weathered White,architect_referral,
24db2843,CUST-02919,purchase,2024-06-30,Original Ceramic - Aegean,architect_referral,18693.99
41ebb23c,CUST-02919,repeat_purchase,2024-12-24,Original Ceramic - Sage,architect_referral,8115.15
6b2ebc6c,CUST-02920,site_visit,2025-03-11,,organic_search,
07d269f2,CUST-02921,site_visit,2024-10-09,,direct,
bb3eef72,CUST-02921,visualizer_use,2024-10-17,Thin Brick - Terracotta,direct,
2d03d3ac,CUST-02921,sample_request,2024-10-15,Original Ceramic - Sage,direct,
9882bf67,CUST-02921,sample_request,2024-10-31,Original Ceramic - Clamshell,direct,
ac72cb28,CUST-02921,purchase,2024-12-07,Glass - Seaglass,direct,1076.9
c3cffaed,CUST-02922,site_visit,2024-05-21,,trade_show,
f6c7e9e0,CUST-02923,site_visit,2025-07-07,,direct,
94a10cba,CUST-02923,visualizer_use,2025-07-10,Natural Press - Fog,direct,
431cc753,CUST-02923,sample_request,2025-07-09,Original Ceramic - Clamshell,direct,
9590ca13,CUST-02924,site_visit,2024-12-28,,showroom_walkin,
3f8e5d60,CUST-02924,sample_request,2025-01-07,Original Ceramic - Sage,showroom_walkin,
b22e2d45,CUST-02925,site_visit,2025-08-05,,referral,
f3a46664,CUST-02925,visualizer_use,2025-08-13,Thin Brick - Charcoal,referral,
a4dff39b,CUST-02925,sample_request,2025-08-08,Original Ceramic - Clamshell,referral,
cd9c33c3,CUST-02925,sample_request,2025-08-16,Original Ceramic - Sage,referral,
f81bfd92,CUST-02925,purchase,2025-10-01,Thin Brick - Charcoal,referral,946.67
c773fbc0,CUST-02926,site_visit,2024-04-05,,showroom_walkin,
b9dff123,CUST-02926,sample_request,2024-04-08,Thin Brick - Terracotta,showroom_walkin,
47c8f4c8,CUST-02927,site_visit,2025-01-28,,organic_search,
37819a2a,CUST-02927,sample_request,2025-02-17,Natural Press - Sable,organic_search,
fe8b3bca,CUST-02927,purchase,2025-02-27,Thin Brick - Charcoal,organic_search,725.89
811ae3cf,CUST-02928,site_visit,2025-02-09,,paid_social,
73f46f96,CUST-02928,sample_request,2025-02-11,Glass - Seaglass,paid_social,
f770d881,CUST-02929,site_visit,2024-03-18,,organic_search,
77bd060b,CUST-02929,visualizer_use,2024-03-22,Thin Brick - Terracotta,organic_search,
43a5f8bb,CUST-02929,sample_request,2024-03-22,Original Ceramic - Aegean,organic_search,
67ccdc5e,CUST-02929,purchase,2024-05-06,Thin Brick - Terracotta,organic_search,1097.23
2dfb6105,CUST-02930,site_visit,2024-11-08,,direct,
be2de5c1,CUST-02930,visualizer_use,2024-11-13,Thin Brick - Charcoal,direct,
53b1f9b4,CUST-02930,sample_request,2024-11-17,Thin Brick - Weathered White,direct,
83f13122,CUST-02930,sample_request,2024-12-17,Glass - Champagne,direct,
6d448183,CUST-02930,purchase,2024-12-12,Natural Press - Oatmeal,direct,1557.54
8006c740,CUST-02931,site_visit,2025-04-22,,paid_social,
6369fbd8,CUST-02931,sample_request,2025-05-09,Original Ceramic - Sage,paid_social,
ffb0185c,CUST-02932,site_visit,2024-07-11,,paid_social,
563b0565,CUST-02933,site_visit,2024-10-17,,trade_show,
8fd1787e,CUST-02933,sample_request,2024-11-01,Original Ceramic - Sage,trade_show,
ef2f09dd,CUST-02934,site_visit,2025-03-27,,architect_referral,
1072cf56,CUST-02934,sample_request,2025-03-28,Original Ceramic - Clamshell,architect_referral,
f9eb5200,CUST-02935,site_visit,2025-04-10,,paid_social,
a4c8b322,CUST-02935,sample_request,2025-04-16,Glass - Midnight,paid_social,
1a3df360,CUST-02935,purchase,2025-05-05,Glass - Champagne,paid_social,988.58
f1ca3ef8,CUST-02936,site_visit,2024-06-10,,trade_show,
4c4787bc,CUST-02937,site_visit,2025-07-10,,organic_search,
178908bc,CUST-02937,purchase,2025-07-19,Thin Brick - Charcoal,organic_search,2227.52
32c515a4,CUST-02938,site_visit,2024-09-23,,organic_search,
