engagement_id,customer_id,campaign_type,sent_date,opened,clicked
6460e28e,CUST-02575,welcome,2024-02-18,1,0
d28ae248,CUST-02575,sample_followup,2024-03-06,0,0
811b732e,CUST-02575,project_nurture,2024-03-16,1,0
e4c1d0b8,CUST-02575,trade_engagement,2024-05-13,1,0
0bc2fdc7,CUST-02576,welcome,2025-01-07,0,0
7612795e,CUST-02576,post_purchase,2025-01-27,0,0
7fe60061,CUST-02577,welcome,2024-09-04,1,0
cb9c8875,CUST-02578,welcome,2025-02-04,1,1
8cbdde62,CUST-02578,sample_followup,2025-02-10,0,0
15288c30,CUST-02578,reactivation,2025-03-30,1,0
3028badd,CUST-02579,welcome,2024-12-13,1,0
dc9e9298,CUST-02579,sample_followup,2025-01-05,0,0
8d8b9c28,CUST-02579,post_purchase,2025-02-20,1,0
112ea38d,CUST-02580,welcome,2024-10-06,1,0
2af72fca,CUST-02580,sample_followup,2024-10-10,0,0
9a418099,CUST-02580,reactivation,2024-11-07,0,0
31c613f7,CUST-02581,welcome,2024-10-14,0,0
55770822,CUST-02581,sample_followup,2024-10-27,1,0
bac1cbe9,CUST-02581,trade_engagement,2024-11-30,0,0
d71d2317,CUST-02582,welcome,2025-02-23,0,0
4cf1c2f4,CUST-02582,sample_followup,2025-03-17,1,0
56699239,CUST-02582,post_purchase,2025-03-26,1,0
7a1c334a,CUST-02583,welcome,2024-12-09,1,0
385ee2b5,CUST-02583,sample_followup,2024-12-22,0,0
090e641a,CUST-02583,post_purchase,2025-02-20,0,0
d2c6a2f3,CUST-02584,welcome,2024-07-14,0,1
84c30823,CUST-02584,sample_followup,2024-07-22,0,0
3b53f118,CUST-02584,post_purchase,2024-08-07,1,1
baa72968,CUST-02585,welcome,2025-08-30,0,0
61340d27,CUST-02586,welcome,2025-05-23,1,0
9ad34c16,CUST-02586,sample_followup,2025-05-30,0,0
11d23e40,CUST-02586,post_purchase,2025-06-12,0,0
c526bc53,CUST-02587,welcome,2024-04-01,0,0
3182ea34,CUST-02588,welcome,2024-04-07,1,0
431e37ac,CUST-02588,sample_followup,2024-04-13,1,0
5a672660,CUST-02588,post_purchase,2024-06-01,0,0
43cb40f8,CUST-02589,welcome,2024-01-23,1,1
d19b5a94,CUST-02589,sample_followup,2024-01-29,1,1
bf1a904e,CUST-02589,post_purchase,2024-02-07,1,0
39de0abe,CUST-02590,welcome,2024-05-19,1,0
9623da00,CUST-02590,post_purchase,2024-06-05,1,1
4281a669,CUST-02591,welcome,2025-05-26,0,0
c55c4ca8,CUST-02591,sample_followup,2025-06-07,1,0
94e0ab7a,CUST-02591,reactivation,2025-08-31,0,0
29bcaac6,CUST-02592,welcome,2024-07-18,1,0
2e589104,CUST-02592,sample_followup,2024-07-28,1,0
b79242fd,CUST-02592,post_purchase,2024-08-28,0,0
4ca8db6a,CUST-02593,welcome,2025-01-10,1,0
7c3a4788,CUST-02593,sample_followup,2025-01-20,0,0
a2da01c7,CUST-02593,post_purchase,2025-02-19,0,0
91619f3a,CUST-02594,welcome,2024-01-20,1,0
c5f5b0b8,CUST-02595,welcome,2024-07-06,1,0
8053dbdd,CUST-02596,welcome,2025-06-10,1,0
25c8f114,CUST-02597,welcome,2024-01-12,1,0
a4f48e9c,CUST-02597,sample_followup,2024-01-25,1,0
18f817f3,CUST-02597,post_purchase,2024-03-19,1,0
724a8ea1,CUST-02598,welcome,2025-08-04,0,0
2e0e81bf,CUST-02598,sample_followup,2025-08-17,0,1
c5bf9ba7,CUST-02599,welcome,2024-05-27,1,0
b36d29ee,CUST-02599,sample_followup,2024-06-17,0,0
9b91c4ac,CUST-02599,reactivation,2024-08-16,0,0
a39136f8,CUST-02600,welcome,2025-03-01,0,0
19bef68f,CUST-02600,sample_followup,2025-03-17,1,0
08a39bb6,CUST-02600,reactivation,2025-05-02,0,0
a1098681,CUST-02601,welcome,2025-01-02,1,0
33bb401d,CUST-02601,sample_followup,2025-01-12,0,0
53abd607,CUST-02601,reactivation,2025-03-28,0,1
f811fed6,CUST-02602,welcome,2025-04-29,1,0
fcce8339,CUST-02602,sample_followup,2025-05-18,0,0
b9e0d6e5,CUST-02602,reactivation,2025-07-18,0,0
5ad365f6,CUST-02603,welcome,2025-01-12,1,0
3993c4dd,CUST-02603,sample_followup,2025-01-22,1,0
78a8d725,CUST-02603,reactivation,2025-04-11,0,0
7024e7c0,CUST-02604,welcome,2024-06-28,0,0
25d278c7,CUST-02604,sample_followup,2024-07-07,0,0
313a056a,CUST-02604,reactivation,2024-08-14,1,0
073c3867,CUST-02605,welcome,2024-02-19,1,0
093c91e9,CUST-02605,sample_followup,2024-02-25,0,0
81b0d893,CUST-02605,post_purchase,2024-04-12,1,0
f1795479,CUST-02606,welcome,2025-04-29,1,0
094ca015,CUST-02606,sample_followup,2025-05-21,0,0
17c939f1,CUST-02606,reactivation,2025-08-13,0,0
81516a47,CUST-02607,welcome,2025-08-12,1,0
f8315dcd,CUST-02608,welcome,2024-02-29,1,0
85ecf42d,CUST-02609,welcome,2024-09-20,0,0
156010e1,CUST-02609,sample_followup,2024-10-03,0,0
370f9ed9,CUST-02609,post_purchase,2024-10-23,1,0
5d352a8e,CUST-02610,welcome,2024-11-25,1,0
d3586255,CUST-02611,welcome,2024-08-10,0,0
a59770d9,CUST-02611,sample_followup,2024-08-26,0,0
a8abf08c,CUST-02611,reactivation,2024-11-20,0,0
da147892,CUST-02612,welcome,2024-10-11,1,0
734413c5,CUST-02612,sample_followup,2024-10-30,1,0
d39c8bf2,CUST-02612,reactivation,2025-01-24,0,0
ea5a1730,CUST-02613,welcome,2025-03-26,1,0
3d195a1a,CUST-02613,sample_followup,2025-04-11,1,0
d51942fa,CUST-02613,reactivation,2025-06-16,0,0
77a58fbc,CUST-02614,welcome,2024-07-07,1,1
087bd93d,CUST-02614,sample_followup,2024-07-16,0,1
49865769,CUST-02614,post_purchase,2024-08-13,0,0
a0e40f7a,CUST-02615,welcome,2024-07-03,1,1
a7d7f277,CUST-02615,sample_followup,2024-07-21,1,0
c1c4f0d0,CUST-02615,reactivation,2024-08-28,0,0
d05b1067,CUST-02616,welcome,2024-11-29,1,0
9e0b5d40,CUST-02616,sample_followup,2024-12-14,1,0
e48e18f9,CUST-02616,reactivation,2025-02-01,1,0
333d39fb,CUST-02617,welcome,2024-08-28,0,0
d4c65916,CUST-02617,sample_followup,2024-09-05,0,0
5fc03dc8,CUST-02617,reactivation,2024-11-21,0,0
f0aa01a7,CUST-02618,welcome,2025-08-04,0,0
82ea0cf6,CUST-02618,post_purchase,2025-09-03,1,0
66e35d98,CUST-02619,welcome,2024-07-20,1,0
79e308e8,CUST-02619,sample_followup,2024-07-26,1,1
82206d9b,CUST-02619,post_purchase,2024-08-07,1,0
7a798885,CUST-02620,welcome,2024-09-10,0,0
f645246b,CUST-02620,sample_followup,2024-10-03,0,0
261cdb2c,CUST-02620,post_purchase,2024-11-05,0,0
2df0d1aa,CUST-02621,welcome,2025-02-04,1,0
7d289c26,CUST-02622,welcome,2025-05-01,1,0
47c22f3c,CUST-02623,welcome,2024-01-31,0,0
928a8c95,CUST-02623,sample_followup,2024-02-03,1,0
78cbd526,CUST-02623,post_purchase,2024-03-17,1,0
89057c88,CUST-02624,welcome,2024-06-26,0,1
cdb79df4,CUST-02624,sample_followup,2024-07-02,1,0
f70eec73,CUST-02624,reactivation,2024-09-08,0,0
a2ca0146,CUST-02625,welcome,2024-02-03,1,0
71078cbc,CUST-02625,sample_followup,2024-02-05,0,0
79ae3a9c,CUST-02625,post_purchase,2024-02-17,1,0
05df9de5,CUST-02626,welcome,2025-06-06,0,0
2ca3b2e1,CUST-02626,sample_followup,2025-06-21,0,0
4622350c,CUST-02627,welcome,2025-04-03,1,0
4e7a726a,CUST-02627,sample_followup,2025-04-24,0,0
45921249,CUST-02627,reactivation,2025-06-16,0,0
5427d4bf,CUST-02628,welcome,2024-03-23,0,0
cd5c6c18,CUST-02628,post_purchase,2024-04-16,1,1
1bfdaaac,CUST-02629,welcome,2025-04-07,0,0
d953289d,CUST-02630,welcome,2024-12-18,0,1
99b0dd4c,CUST-02630,trade_engagement,2025-02-12,0,0
3aef8aed,CUST-02631,welcome,2024-05-14,1,0
39925ca4,CUST-02631,sample_followup,2024-05-24,0,0
de701f1b,CUST-02631,reactivation,2024-06-20,1,0
22a1a10c,CUST-02632,welcome,2025-05-03,0,0
5baf3af6,CUST-02632,sample_followup,2025-05-15,1,0
0e794ac6,CUST-02632,post_purchase,2025-06-28,0,0
222e3be4,CUST-02633,welcome,2024-11-11,0,0
1767b047,CUST-02634,welcome,2025-02-19,0,0
2c0e1075,CUST-02634,sample_followup,2025-02-24,0,0
76e9c0cc,CUST-02634,reactivation,2025-04-22,1,1
e2a8c453,CUST-02635,welcome,2024-05-24,1,0
40283deb,CUST-02635,sample_followup,2024-06-01,0,1
6cc03eaa,CUST-02635,post_purchase,2024-07-07,1,0
94639b55,CUST-02636,welcome,2024-04-13,1,1
ee4a4014,CUST-02636,sample_followup,2024-05-01,0,0
6a449f65,CUST-02636,project_nurture,2024-05-17,0,0
7a5ee14e,CUST-02636,post_purchase,2024-05-29,1,0
080eee41,CUST-02637,welcome,2024-12-24,0,0
0a4f5322,CUST-02637,sample_followup,2024-12-31,0,0
3d2ad11e,CUST-02637,trade_engagement,2025-03-13,0,0
f9835b59,CUST-02638,welcome,2025-06-02,1,0
8ef9bbee,CUST-02638,sample_followup,2025-06-18,1,0
cf9e9d21,CUST-02638,project_nurture,2025-07-03,0,0
8e3fc7c8,CUST-02638,post_purchase,2025-08-08,1,0
03d2fea1,CUST-02639,welcome,2024-08-03,1,1
1553cfa3,CUST-02639,sample_followup,2024-08-22,0,0
1a188fcc,CUST-02639,post_purchase,2024-09-22,1,0
015942b2,CUST-02640,welcome,2024-11-05,1,0
fa51cc35,CUST-02640,sample_followup,2024-11-14,0,0
72164791,CUST-02640,post_purchase,2025-01-03,1,0
f90b9e5f,CUST-02641,welcome,2024-08-17,1,0
1b10354a,CUST-02641,sample_followup,2024-08-30,1,0
c9b059cb,CUST-02641,post_purchase,2024-10-10,1,1
210bd541,CUST-02642,welcome,2024-03-09,0,0
80174aa6,CUST-02642,sample_followup,2024-03-12,1,0
f0e42cf2,CUST-02642,project_nurture,2024-04-08,1,0
eacb9037,CUST-02642,post_purchase,2024-04-14,1,0
23979e45,CUST-02643,welcome,2024-01-02,1,0
b2c43025,CUST-02643,sample_followup,2024-01-18,1,0
9945215e,CUST-02643,post_purchase,2024-02-04,1,0
2bd2f520,CUST-02644,welcome,2025-08-23,0,0
071532f8,CUST-02644,sample_followup,2025-08-29,0,0
e08c357a,CUST-02644,post_purchase,2025-10-02,1,0
eae239ec,CUST-02645,welcome,2024-06-23,0,0
03b5f712,CUST-02645,sample_followup,2024-07-07,0,0
37870733,CUST-02645,post_purchase,2024-09-01,0,0
02d39f3e,CUST-02646,welcome,2025-07-14,0,0
df657a22,CUST-02647,welcome,2025-03-30,0,0
8cfcc533,CUST-02647,post_purchase,2025-05-22,1,1
fef34c4e,CUST-02648,welcome,2024-08-13,0,1
39a9e98c,CUST-02648,sample_followup,2024-08-23,0,1
e83e2a3f,CUST-02648,post_purchase,2024-09-16,0,0
dc7b55e9,CUST-02649,welcome,2024-09-11,0,0
764bcc09,CUST-02649,sample_followup,2024-09-27,0,0
683e3c34,CUST-02649,post_purchase,2024-10-24,1,0
aaf15f34,CUST-02650,welcome,2024-07-20,0,0
5525efcc,CUST-02651,welcome,2024-05-02,0,0
cf867015,CUST-02651,sample_followup,2024-05-20,0,0
e751b122,CUST-02651,reactivation,2024-07-20,0,0
46ae6d79,CUST-02652,welcome,2024-05-19,0,0
76048917,CUST-02653,welcome,2025-04-09,0,0
3e79246c,CUST-02653,reactivation,2025-06-07,0,0
25bed5de,CUST-02654,welcome,2025-04-21,0,0
fbcce70b,CUST-02654,sample_followup,2025-05-07,1,0
1ad8803d,CUST-02654,post_purchase,2025-07-01,1,0
06cbb322,CUST-02655,welcome,2024-06-29,0,0
89631a06,CUST-02655,sample_followup,2024-07-18,1,0
c29685bc,CUST-02655,reactivation,2024-08-23,1,0
347cb0c1,CUST-02656,welcome,2024-03-10,0,0
e578efd9,CUST-02657,welcome,2024-06-10,0,0
bd42996a,CUST-02657,sample_followup,2024-06-28,0,0
875404a3,CUST-02657,trade_engagement,2024-09-09,1,0
66ee50b8,CUST-02658,welcome,2025-03-04,1,0
67acf00b,CUST-02658,sample_followup,2025-03-16,1,0
d3d84e62,CUST-02658,post_purchase,2025-04-19,0,0
89863b2b,CUST-02659,welcome,2024-09-03,0,0
909a212f,CUST-02659,sample_followup,2024-09-08,0,0
7d300ad6,CUST-02659,post_purchase,2024-10-04,1,0
825b164c,CUST-02660,welcome,2025-03-11,0,0
6b05ac37,CUST-02660,sample_followup,2025-03-19,0,0
54b06803,CUST-02660,reactivation,2025-06-12,0,0
7d3f8894,CUST-02661,welcome,2024-06-03,1,0
06f30596,CUST-02662,welcome,2025-05-10,0,0
c1f24403,CUST-02662,reactivation,2025-08-07,0,0
0df210e2,CUST-02663,welcome,2024-11-05,1,1
bccdaa7e,CUST-02663,sample_followup,2024-11-19,0,0
279a065d,CUST-02663,post_purchase,2024-12-09,0,1
6289b287,CUST-02664,welcome,2024-01-22,0,0
98ed1c57,CUST-02664,sample_followup,2024-02-13,0,0
6a67f86e,CUST-02664,post_purchase,2024-03-10,1,0
6834c0b6,CUST-02665,welcome,2024-12-26,0,0
66d1da97,CUST-02665,sample_followup,2025-01-08,1,1
40f107f5,CUST-02665,post_purchase,2025-02-15,1,0
18a3790f,CUST-02666,welcome,2025-04-29,0,0
7f7ddebf,CUST-02666,sample_followup,2025-05-08,1,0
a8639add,CUST-02666,reactivation,2025-07-26,0,0
c4cc14c0,CUST-02667,welcome,2024-05-18,0,1
57b22a78,CUST-02667,post_purchase,2024-06-16,1,0
245402de,CUST-02668,welcome,2024-06-27,1,0
7ed1ee93,CUST-02668,sample_followup,2024-07-10,1,0
f28f6418,CUST-02668,post_purchase,2024-08-31,1,0
89d5a0a9,CUST-02669,welcome,2024-08-03,1,0
a7f37a04,CUST-02669,sample_followup,2024-08-19,1,0
ed24bf75,CUST-02669,post_purchase,2024-10-12,1,0
869aec2b,CUST-02670,welcome,2025-07-06,1,0
cca3abe5,CUST-02670,sample_followup,2025-07-11,0,0
747a176b,CUST-02671,welcome,2025-03-26,0,0
ff31f279,CUST-02671,sample_followup,2025-04-14,1,0
4a0bf4a6,CUST-02671,project_nurture,2025-04-27,0,0
86ca5e7a,CUST-02671,trade_engagement,2025-06-14,0,0
939752f3,CUST-02672,welcome,2024-10-17,1,1
0eefdf74,CUST-02672,sample_followup,2024-11-09,1,0
befb8e6f,CUST-02672,post_purchase,2024-12-03,1,0
1ff318ce,CUST-02673,welcome,2025-07-18,0,0
c8637280,CUST-02674,welcome,2025-03-15,1,0
7771f303,CUST-02674,sample_followup,2025-03-26,0,0
c5108969,CUST-02674,post_purchase,2025-04-22,1,0
2b83fee1,CUST-02675,welcome,2024-09-01,1,1
ae8724b7,CUST-02676,welcome,2025-05-30,1,0
bd7317ae,CUST-02676,sample_followup,2025-06-06,1,0
8b2a6e6b,CUST-02676,post_purchase,2025-06-24,0,0
ff248502,CUST-02677,welcome,2025-08-18,1,0
ae3c659b,CUST-02677,sample_followup,2025-09-02,0,0
24b77bbe,CUST-02678,welcome,2024-12-07,1,0
8bb73566,CUST-02678,sample_followup,2024-12-14,1,0
cb8be843,CUST-02678,post_purchase,2025-02-02,1,0
d5fa3d65,CUST-02679,welcome,2024-12-02,1,0
e3d4e846,CUST-02679,sample_followup,2024-12-22,0,1
ef1618cd,CUST-02679,reactivation,2025-01-23,0,0
6b874a9e,CUST-02680,welcome,2025-01-28,0,1
2ff4821a,CUST-02680,sample_followup,2025-02-17,1,0
32b93465,CUST-02680,trade_engagement,2025-03-24,0,0
52b7e9e7,CUST-02681,welcome,2024-04-19,1,0
b8f41ed2,CUST-02682,welcome,2025-03-13,0,0
9b1c4731,CUST-02682,sample_followup,2025-03-21,0,0
2d04fffe,CUST-02682,post_purchase,2025-04-30,1,0
3148e1b4,CUST-02683,welcome,2024-02-19,0,0
3ca5eb78,CUST-02683,sample_followup,2024-03-07,1,1
5bfebb3f,CUST-02683,post_purchase,2024-04-19,0,0
0735f01b,CUST-02684,welcome,2024-02-28,1,0
90c28066,CUST-02684,sample_followup,2024-03-07,1,0
6a399360,CUST-02684,post_purchase,2024-04-05,1,0
5e991cfb,CUST-02685,welcome,2024-08-17,1,0
5463731f,CUST-02686,welcome,2024-04-21,1,0
c573f16f,CUST-02686,sample_followup,2024-04-28,0,0
300b8243,CUST-02686,reactivation,2024-07-06,0,0
040fe82b,CUST-02687,welcome,2024-12-05,1,0
3b63ebb6,CUST-02687,post_purchase,2025-01-26,1,0
345b794a,CUST-02688,welcome,2024-10-07,1,0
26ca2012,CUST-02688,sample_followup,2024-10-28,1,0
77f24e7c,CUST-02688,post_purchase,2024-12-13,1,0
1fdd313a,CUST-02689,welcome,2024-12-22,0,0
f9e1e862,CUST-02689,sample_followup,2024-12-27,1,0
eec7a1c6,CUST-02689,post_purchase,2025-01-29,0,0
031a9f1e,CUST-02690,welcome,2024-08-09,0,0
8d80d199,CUST-02690,sample_followup,2024-08-25,1,0
e0a866ff,CUST-02690,reactivation,2024-10-06,0,0
e7a72690,CUST-02691,welcome,2025-02-25,1,0
4f08d425,CUST-02692,welcome,2024-09-02,1,0
7219e60e,CUST-02692,sample_followup,2024-09-17,1,0
aa073c67,CUST-02692,trade_engagement,2024-10-19,0,0
fd3fb36c,CUST-02693,welcome,2025-03-27,0,0
0d1c8750,CUST-02693,sample_followup,2025-04-06,1,0
02c6ae7f,CUST-02693,post_purchase,2025-05-27,0,0
a0d8dc19,CUST-02694,welcome,2025-07-13,0,0
abc03f29,CUST-02694,sample_followup,2025-07-29,1,0
1e5abc80,CUST-02695,welcome,2024-01-23,1,0
2fc303f3,CUST-02695,sample_followup,2024-02-01,1,0
d2258452,CUST-02695,reactivation,2024-04-28,0,0
9e849cb7,CUST-02696,welcome,2024-02-20,1,0
9fe86f3f,CUST-02696,sample_followup,2024-02-23,1,0
0456eb98,CUST-02696,post_purchase,2024-03-28,0,1
b5f11930,CUST-02697,welcome,2024-12-02,0,1
7bebb752,CUST-02697,sample_followup,2024-12-17,1,0
0b4e9c5f,CUST-02697,reactivation,2025-02-04,1,0
53ad2e1c,CUST-02698,welcome,2025-04-04,1,0
b4221285,CUST-02698,sample_followup,2025-04-17,0,0
feab6d15,CUST-02698,reactivation,2025-05-19,0,0
81f8e9fd,CUST-02699,welcome,2024-07-27,0,0
ad4d78d1,CUST-02699,sample_followup,2024-07-30,1,0
2074d781,CUST-02699,trade_engagement,2024-09-02,0,0
387f941d,CUST-02700,welcome,2024-11-28,0,0
c5b2ef3f,CUST-02700,sample_followup,2024-12-05,0,0
acceb3cb,CUST-02700,post_purchase,2025-01-05,0,0
b2aefa84,CUST-02701,welcome,2025-01-29,1,0
09745783,CUST-02701,sample_followup,2025-02-09,0,1
f292e453,CUST-02701,reactivation,2025-05-03,0,0
82f7627f,CUST-02702,welcome,2024-03-31,1,1
99a07fe2,CUST-02703,welcome,2024-03-21,0,0
933a4744,CUST-02703,sample_followup,2024-04-03,0,0
78e2e4cb,CUST-02703,reactivation,2024-05-24,1,0
959eb718,CUST-02704,welcome,2025-05-13,1,0
2772f5f7,CUST-02704,post_purchase,2025-06-21,0,0
b67d5d83,CUST-02705,welcome,2024-10-27,1,0
23492f8b,CUST-02705,sample_followup,2024-11-04,0,0
62928b02,CUST-02705,reactivation,2025-01-28,1,0
70d4d013,CUST-02706,welcome,2024-06-13,0,0
2a924ae3,CUST-02707,welcome,2025-08-16,1,1
7b7aea2e,CUST-02707,post_purchase,2025-10-15,0,0
773c2928,CUST-02708,welcome,2024-09-26,1,0
3fc0c1f7,CUST-02708,reactivation,2024-11-24,0,0
5ce3727b,CUST-02709,welcome,2025-01-02,1,0
662f3d3f,CUST-02709,sample_followup,2025-01-22,0,1
9919ca64,CUST-02709,post_purchase,2025-02-19,1,0
31f9f08e,CUST-02710,welcome,2025-03-23,1,0
1d47153d,CUST-02710,sample_followup,2025-03-27,1,0
f6670395,CUST-02710,post_purchase,2025-04-20,0,0
e4d64002,CUST-02711,welcome,2025-07-12,1,0
33b8ff24,CUST-02712,welcome,2024-11-06,0,0
120b55fe,CUST-02713,welcome,2024-07-01,0,0
2e240429,CUST-02713,sample_followup,2024-07-05,1,0
4301d0d2,CUST-02713,post_purchase,2024-09-02,1,0
be066dcb,CUST-02714,welcome,2024-05-31,0,0
f8115590,CUST-02714,sample_followup,2024-06-15,0,0
d8278e70,CUST-02714,post_purchase,2024-06-25,0,0
ebe0799a,CUST-02715,welcome,2024-08-06,0,0
db33921b,CUST-02715,sample_followup,2024-08-13,0,0
876dc09e,CUST-02715,reactivation,2024-10-25,0,0
a720c067,CUST-02716,welcome,2024-11-26,1,0
694ff3c7,CUST-02716,sample_followup,2024-12-02,0,0
6447670d,CUST-02716,reactivation,2025-01-08,1,0
7d625047,CUST-02717,welcome,2024-06-15,1,0
a9e47b3a,CUST-02717,sample_followup,2024-06-24,1,0
f4924b9a,CUST-02717,post_purchase,2024-08-13,1,0
7ec05945,CUST-02718,welcome,2024-05-24,0,0
b149588a,CUST-02718,sample_followup,2024-06-01,1,1
bcf855f2,CUST-02718,reactivation,2024-07-01,0,0
6c9bd18f,CUST-02719,welcome,2025-08-03,0,0
d9e5165a,CUST-02719,sample_followup,2025-08-07,1,0
e2291e8c,CUST-02719,post_purchase,2025-10-06,1,0
8c04ac38,CUST-02720,welcome,2024-01-20,1,0
149f633f,CUST-02720,sample_followup,2024-02-12,1,0
d04d3cf4,CUST-02720,reactivation,2024-04-25,1,0
9b94eb4e,CUST-02721,welcome,2024-02-24,0,0
4ac09665,CUST-02721,sample_followup,2024-03-15,0,0
67f949d2,CUST-02721,reactivation,2024-04-30,0,0
def029e4,CUST-02722,welcome,2024-07-07,0,0
90bd9135,CUST-02723,welcome,2024-11-24,1,1
9b85ff55,CUST-02724,welcome,2025-06-20,1,0
b0943cbe,CUST-02725,welcome,2025-06-29,0,1
11d84f89,CUST-02726,welcome,2025-06-27,1,0
df305014,CUST-02726,sample_followup,2025-07-07,1,0
50d8feae,CUST-02726,post_purchase,2025-08-25,0,0
8f2c92e0,CUST-02727,welcome,2024-07-07,0,0
ce41c673,CUST-02727,sample_followup,2024-07-23,0,0
4f44fa22,CUST-02727,post_purchase,2024-08-07,1,0
f52e02ef,CUST-02728,welcome,2024-11-12,1,1
846b756e,CUST-02729,welcome,2024-12-24,0,0
ea6999c0,CUST-02729,sample_followup,2025-01-06,1,1
d66cc9fe,CUST-02729,post_purchase,2025-01-15,0,0
c722496d,CUST-02730,welcome,2024-11-14,1,0
0befe4ab,CUST-02730,post_purchase,2024-12-27,0,0
4b139ec9,CUST-02731,welcome,2024-09-05,1,0
f59bf3d9,CUST-02732,welcome,2024-08-31,1,0
7bc27cfb,CUST-02732,sample_followup,2024-09-13,1,0
0ee57f16,CUST-02732,post_purchase,2024-10-27,0,0
10e47862,CUST-02733,welcome,2024-01-29,0,0
f1c8f1b9,CUST-02733,sample_followup,2024-02-02,1,1
3b6c8856,CUST-02733,post_purchase,2024-02-16,1,0
f5a0d696,CUST-02734,welcome,2024-10-08,1,0
7af57b3a,CUST-02734,sample_followup,2024-10-25,1,0
0caea08b,CUST-02734,project_nurture,2024-11-17,0,0
e7747708,CUST-02734,post_purchase,2024-12-19,1,0
126eb649,CUST-02735,welcome,2024-11-23,0,0
e6f41188,CUST-02735,sample_followup,2024-11-28,0,0
16af2302,CUST-02735,post_purchase,2024-12-08,0,0
4b572240,CUST-02736,welcome,2024-02-18,0,0
549a365d,CUST-02736,post_purchase,2024-03-08,1,0
5bc1cb1b,CUST-02737,welcome,2024-10-10,0,0
0260ac16,CUST-02737,sample_followup,2024-10-13,1,0
c1b27cc0,CUST-02737,post_purchase,2024-11-16,0,0
8df3c32f,CUST-02738,welcome,2025-06-14,1,0
e6d8a93a,CUST-02738,sample_followup,2025-06-25,0,0
9a3e8b3c,CUST-02738,project_nurture,2025-07-08,1,0
e41c7964,CUST-02738,post_purchase,2025-08-05,0,0
27aad895,CUST-02739,welcome,2024-06-28,1,0
6df5ff80,CUST-02740,welcome,2024-03-25,0,0
1ee9b922,CUST-02740,post_purchase,2024-05-18,1,0
17af4e74,CUST-02741,welcome,2025-08-21,1,0
25f6f8f4,CUST-02741,sample_followup,2025-09-12,0,0
235b2659,CUST-02742,welcome,2025-01-01,0,0
c2826d21,CUST-02743,welcome,2024-09-27,1,0
fa2759b0,CUST-02743,sample_followup,2024-10-14,0,0
846a46c2,CUST-02743,post_purchase,2024-12-12,0,1
4027b1b4,CUST-02744,welcome,2024-01-06,1,0
0cf52fe1,CUST-02744,sample_followup,2024-01-24,0,0
6377403a,CUST-02744,project_nurture,2024-03-02,0,0
283c8e4e,CUST-02744,post_purchase,2024-02-16,1,0
7d47f01a,CUST-02745,welcome,2025-08-30,1,0
2bdd7690,CUST-02745,sample_followup,2025-09-04,1,0
d8e1b2d0,CUST-02745,post_purchase,2025-10-30,1,0
ad78c28b,CUST-02746,welcome,2025-04-11,0,0
fb1b0a2e,CUST-02746,sample_followup,2025-04-28,0,0
f4507f8a,CUST-02746,post_purchase,2025-05-28,1,0
f03ff746,CUST-02747,welcome,2024-11-01,0,0
67397ced,CUST-02747,sample_followup,2024-11-11,0,0
279afb29,CUST-02747,reactivation,2024-12-23,1,0
1edd304f,CUST-02748,welcome,2024-05-19,0,1
a08d4eab,CUST-02748,reactivation,2024-06-28,0,0
69bc1321,CUST-02749,welcome,2024-07-20,0,1
075bae9e,CUST-02749,sample_followup,2024-07-25,0,0
fd214d94,CUST-02749,project_nurture,2024-08-03,0,0
f000b772,CUST-02749,post_purchase,2024-09-12,1,0
609655a7,CUST-02750,welcome,2025-04-19,0,0
82f88c21,CUST-02750,sample_followup,2025-05-09,0,0
439e27b3,CUST-02750,reactivation,2025-07-29,0,0
b51e4f1e,CUST-02751,welcome,2025-03-06,0,0
ac528606,CUST-02752,welcome,2025-08-16,0,0
2b12b629,CUST-02752,sample_followup,2025-09-06,0,0
2b50526e,CUST-02752,post_purchase,2025-10-02,1,1
47792f6c,CUST-02753,welcome,2024-11-27,0,0
94ab7314,CUST-02753,sample_followup,2024-12-03,0,0
38ea3853,CUST-02753,post_purchase,2025-01-11,1,0
f67a85bb,CUST-02754,welcome,2024-05-31,1,0
4d5f014d,CUST-02754,sample_followup,2024-06-07,0,0
e8c0f77e,CUST-02754,trade_engagement,2024-08-02,1,0
928e715f,CUST-02755,welcome,2024-12-27,1,0
3c1549af,CUST-02755,sample_followup,2024-12-30,1,0
7f41fe28,CUST-02755,reactivation,2025-03-17,0,0
d013cacf,CUST-02756,welcome,2025-02-15,0,0
4f09011d,CUST-02756,sample_followup,2025-03-03,1,0
dd88bc23,CUST-02756,post_purchase,2025-05-01,1,0
60877e8f,CUST-02757,welcome,2024-06-10,1,0
87df15d6,CUST-02757,sample_followup,2024-06-17,1,0
562f1cc7,CUST-02757,post_purchase,2024-07-05,0,0
1ae8a064,CUST-02758,welcome,2024-10-17,0,0
eddc1fa7,CUST-02758,sample_followup,2024-11-02,0,0
446e1093,CUST-02758,post_purchase,2024-11-12,1,0
c88ec502,CUST-02759,welcome,2025-01-20,0,0
c20e081f,CUST-02759,sample_followup,2025-01-25,0,0
59d68d61,CUST-02759,reactivation,2025-04-20,1,0
58d5dad2,CUST-02760,welcome,2024-01-31,0,0
3e9524ea,CUST-02760,sample_followup,2024-02-10,1,0
19e958d8,CUST-02760,trade_engagement,2024-04-30,0,0
